date,site_no,Temperature (C),Discharge (cfs),Gage Height (ft)
2021-01-27 23:00:00,12189500,4.1,2590.0,4.19
2021-01-27 23:15:00,12189500,4.1,2590.0,4.19
2021-01-27 23:30:00,12189500,4.0,2580.0,4.18
2021-01-27 23:45:00,12189500,4.0,2590.0,4.19
2021-01-28 00:00:00,12189500,4.0,2590.0,4.19
2021-01-28 00:15:00,12189500,4.0,2590.0,4.19
2021-01-28 00:30:00,12189500,4.0,2580.0,4.18
2021-01-28 00:45:00,12189500,4.0,2580.0,4.18
2021-01-28 01:00:00,12189500,4.0,2580.0,4.18
2021-01-28 01:15:00,12189500,4.0,2580.0,4.18
2021-01-28 01:30:00,12189500,3.9,2580.0,4.18
2021-01-28 01:45:00,12189500,3.9,2580.0,4.18
2021-01-28 02:00:00,12189500,3.9,2580.0,4.18
2021-01-28 02:15:00,12189500,3.9,2580.0,4.18
2021-01-28 02:30:00,12189500,3.9,2580.0,4.18
2021-01-28 02:45:00,12189500,3.9,2580.0,4.18
2021-01-28 03:00:00,12189500,3.8,2560.0,4.17
2021-01-28 03:15:00,12189500,3.8,2560.0,4.17
2021-01-28 03:30:00,12189500,3.8,2560.0,4.17
2021-01-28 03:45:00,12189500,3.8,2560.0,4.17
2021-01-28 04:00:00,12189500,3.8,2560.0,4.17
2021-01-28 04:15:00,12189500,3.8,2560.0,4.17
2021-01-28 04:30:00,12189500,3.8,2540.0,4.16
2021-01-28 04:45:00,12189500,3.8,2560.0,4.17
2021-01-28 05:00:00,12189500,3.8,2560.0,4.17
2021-01-28 05:15:00,12189500,3.8,2560.0,4.17
2021-01-28 05:30:00,12189500,3.8,2560.0,4.17
2021-01-28 05:45:00,12189500,3.8,2540.0,4.16
2021-01-28 06:00:00,12189500,3.8,2540.0,4.16
2021-01-28 06:15:00,12189500,3.8,2540.0,4.16
2021-01-28 06:30:00,12189500,3.8,2540.0,4.16
2021-01-28 06:45:00,12189500,3.8,2540.0,4.16
2021-01-28 07:00:00,12189500,3.8,2540.0,4.16
2021-01-28 07:15:00,12189500,3.8,2540.0,4.16
2021-01-28 07:30:00,12189500,3.8,2540.0,4.16
2021-01-28 07:45:00,12189500,3.7,2540.0,4.16
2021-01-28 08:00:00,12189500,3.8,2530.0,4.15
2021-01-28 08:15:00,12189500,3.8,2540.0,4.16
2021-01-28 08:30:00,12189500,3.7,2540.0,4.16
2021-01-28 08:45:00,12189500,3.8,2540.0,4.16
2021-01-28 09:00:00,12189500,3.8,2530.0,4.15
2021-01-28 09:15:00,12189500,3.8,2530.0,4.15
2021-01-28 09:30:00,12189500,3.8,2530.0,4.15
2021-01-28 09:45:00,12189500,3.8,2530.0,4.15
2021-01-28 10:00:00,12189500,3.8,2530.0,4.15
2021-01-28 10:15:00,12189500,3.8,2530.0,4.15
2021-01-28 10:30:00,12189500,3.8,2530.0,4.15
2021-01-28 10:45:00,12189500,3.8,2530.0,4.15
2021-01-28 11:00:00,12189500,3.9,2530.0,4.15
2021-01-28 11:15:00,12189500,3.9,2530.0,4.15
2021-01-28 11:30:00,12189500,3.9,2530.0,4.15
2021-01-28 11:45:00,12189500,3.9,2510.0,4.14
2021-01-28 12:00:00,12189500,4.0,2530.0,4.15
2021-01-28 12:15:00,12189500,4.0,2510.0,4.14
2021-01-28 12:30:00,12189500,4.0,2510.0,4.14
2021-01-28 12:45:00,12189500,4.1,2510.0,4.14
2021-01-28 13:00:00,12189500,4.1,2510.0,4.14
2021-01-28 13:15:00,12189500,4.1,2510.0,4.14
2021-01-28 13:30:00,12189500,4.2,2510.0,4.14
2021-01-28 13:45:00,12189500,4.2,2510.0,4.14
2021-01-28 14:00:00,12189500,4.2,2510.0,4.14
2021-01-28 14:15:00,12189500,4.2,2510.0,4.14
2021-01-28 14:30:00,12189500,4.2,2530.0,4.15
2021-01-28 14:45:00,12189500,4.3,2510.0,4.14
2021-01-28 15:00:00,12189500,4.3,2510.0,4.14
2021-01-28 15:15:00,12189500,4.3,2530.0,4.15
2021-01-28 15:30:00,12189500,4.3,2510.0,4.14
2021-01-28 15:45:00,12189500,4.3,2510.0,4.14
2021-01-28 16:00:00,12189500,4.4,2510.0,4.14
2021-01-28 16:15:00,12189500,4.4,2530.0,4.15
2021-01-28 16:30:00,12189500,4.4,2510.0,4.14
2021-01-28 16:45:00,12189500,4.4,2510.0,4.14
2021-01-28 17:00:00,12189500,4.4,2510.0,4.14
2021-01-28 17:15:00,12189500,4.4,2530.0,4.15
2021-01-28 17:30:00,12189500,4.4,2510.0,4.14
2021-01-28 17:45:00,12189500,4.4,2530.0,4.15
2021-01-28 18:00:00,12189500,4.4,2510.0,4.14
2021-01-28 18:15:00,12189500,4.4,2510.0,4.14
2021-01-28 18:30:00,12189500,4.4,2510.0,4.14
2021-01-28 18:45:00,12189500,4.4,2510.0,4.14
2021-01-28 19:00:00,12189500,4.4,2510.0,4.14
2021-01-28 19:15:00,12189500,4.4,2510.0,4.14
2021-01-28 19:30:00,12189500,4.4,2510.0,4.14
2021-01-28 19:45:00,12189500,4.4,2500.0,4.13
2021-01-28 20:00:00,12189500,4.5,2500.0,4.13
2021-01-28 20:15:00,12189500,4.5,2500.0,4.13
2021-01-28 20:30:00,12189500,4.4,2500.0,4.13
2021-01-28 20:45:00,12189500,4.4,2500.0,4.13
2021-01-28 21:00:00,12189500,4.4,2500.0,4.13
2021-01-28 21:15:00,12189500,4.4,2500.0,4.13
2021-01-28 21:30:00,12189500,4.4,2500.0,4.13
2021-01-28 21:45:00,12189500,4.4,2500.0,4.13
2021-01-28 22:00:00,12189500,4.4,2480.0,4.12
2021-01-28 22:15:00,12189500,4.4,2500.0,4.13
2021-01-28 22:30:00,12189500,4.4,2480.0,4.12
2021-01-28 22:45:00,12189500,4.4,2480.0,4.12
2021-01-28 23:00:00,12189500,4.4,2500.0,4.13
2021-01-28 23:15:00,12189500,4.5,2500.0,4.13
2021-01-28 23:30:00,12189500,4.4,2480.0,4.12
2021-01-28 23:45:00,12189500,4.5,2480.0,4.12
2021-01-29 00:00:00,12189500,4.5,2470.0,4.11
2021-01-29 00:15:00,12189500,4.5,2470.0,4.11
2021-01-29 00:30:00,12189500,4.5,2480.0,4.12
2021-01-29 00:45:00,12189500,4.5,2480.0,4.12
2021-01-29 01:00:00,12189500,4.5,2470.0,4.11
2021-01-29 01:15:00,12189500,4.5,2470.0,4.11
2021-01-29 01:30:00,12189500,4.5,2480.0,4.12
2021-01-29 01:45:00,12189500,4.5,2470.0,4.11
2021-01-29 02:00:00,12189500,4.5,2480.0,4.12
2021-01-29 02:15:00,12189500,4.5,2470.0,4.11
2021-01-29 02:30:00,12189500,4.5,2470.0,4.11
2021-01-29 02:45:00,12189500,4.5,2470.0,4.11
2021-01-29 03:00:00,12189500,4.5,2470.0,4.11
2021-01-29 03:15:00,12189500,4.5,2450.0,4.1
2021-01-29 03:30:00,12189500,4.5,2450.0,4.1
2021-01-29 03:45:00,12189500,4.5,2450.0,4.1
2021-01-29 04:00:00,12189500,4.5,2470.0,4.11
2021-01-29 04:15:00,12189500,4.5,2450.0,4.1
2021-01-29 04:30:00,12189500,4.5,2450.0,4.1
2021-01-29 04:45:00,12189500,4.5,2450.0,4.1
2021-01-29 05:00:00,12189500,4.5,2450.0,4.1
2021-01-29 05:15:00,12189500,4.5,2450.0,4.1
2021-01-29 05:30:00,12189500,4.5,2450.0,4.1
2021-01-29 05:45:00,12189500,4.5,2450.0,4.1
2021-01-29 06:00:00,12189500,4.5,2450.0,4.1
2021-01-29 06:15:00,12189500,4.5,2450.0,4.1
2021-01-29 06:30:00,12189500,4.5,2450.0,4.1
2021-01-29 06:45:00,12189500,4.4,2450.0,4.1
2021-01-29 07:00:00,12189500,4.4,2440.0,4.09
2021-01-29 07:15:00,12189500,4.4,2440.0,4.09
2021-01-29 07:30:00,12189500,4.4,2440.0,4.09
2021-01-29 07:45:00,12189500,4.4,2440.0,4.09
2021-01-29 08:00:00,12189500,4.4,2440.0,4.09
2021-01-29 08:15:00,12189500,4.4,2440.0,4.09
2021-01-29 08:30:00,12189500,4.4,2440.0,4.09
2021-01-29 08:45:00,12189500,4.4,2420.0,4.08
2021-01-29 09:00:00,12189500,4.4,2440.0,4.09
2021-01-29 09:15:00,12189500,4.4,2440.0,4.09
2021-01-29 09:30:00,12189500,4.4,2440.0,4.09
2021-01-29 09:45:00,12189500,4.5,2440.0,4.09
2021-01-29 10:00:00,12189500,4.5,2420.0,4.08
2021-01-29 10:15:00,12189500,4.5,2440.0,4.09
2021-01-29 10:30:00,12189500,4.5,2420.0,4.08
2021-01-29 10:45:00,12189500,4.5,2420.0,4.08
2021-01-29 11:00:00,12189500,4.6,2420.0,4.08
2021-01-29 11:15:00,12189500,4.6,2420.0,4.08
2021-01-29 11:30:00,12189500,4.6,2420.0,4.08
2021-01-29 11:45:00,12189500,4.7,2420.0,4.08
2021-01-29 12:00:00,12189500,4.7,2420.0,4.08
2021-01-29 12:15:00,12189500,4.8,2410.0,4.07
2021-01-29 12:30:00,12189500,4.8,2410.0,4.07
2021-01-29 12:45:00,12189500,4.8,2420.0,4.08
2021-01-29 13:00:00,12189500,5.0,2420.0,4.08
2021-01-29 13:15:00,12189500,5.0,2410.0,4.07
2021-01-29 13:30:00,12189500,5.1,2410.0,4.07
2021-01-29 13:45:00,12189500,5.2,2410.0,4.07
2021-01-29 14:00:00,12189500,5.2,2410.0,4.07
2021-01-29 14:15:00,12189500,5.3,2410.0,4.07
2021-01-29 14:30:00,12189500,5.3,2410.0,4.07
2021-01-29 14:45:00,12189500,5.3,2410.0,4.07
2021-01-29 15:00:00,12189500,5.4,2410.0,4.07
2021-01-29 15:15:00,12189500,5.4,2410.0,4.07
2021-01-29 15:30:00,12189500,5.4,2410.0,4.07
2021-01-29 15:45:00,12189500,5.4,2410.0,4.07
2021-01-29 16:00:00,12189500,5.4,2410.0,4.07
2021-01-29 16:15:00,12189500,5.4,2390.0,4.06
2021-01-29 16:30:00,12189500,5.4,2390.0,4.06
2021-01-29 16:45:00,12189500,5.4,2390.0,4.06
2021-01-29 17:00:00,12189500,5.4,2410.0,4.07
2021-01-29 17:15:00,12189500,5.4,2390.0,4.06
2021-01-29 17:30:00,12189500,5.4,2390.0,4.06
2021-01-29 17:45:00,12189500,5.3,2390.0,4.06
2021-01-29 18:00:00,12189500,5.3,2390.0,4.06
2021-01-29 18:15:00,12189500,5.3,2390.0,4.06
2021-01-29 18:30:00,12189500,5.3,2390.0,4.06
2021-01-29 18:45:00,12189500,5.3,2380.0,4.05
2021-01-29 19:00:00,12189500,5.3,2390.0,4.06
2021-01-29 19:15:00,12189500,5.2,2390.0,4.06
2021-01-29 19:30:00,12189500,5.2,2390.0,4.06
2021-01-29 19:45:00,12189500,5.2,2390.0,4.06
2021-01-29 20:00:00,12189500,5.2,2390.0,4.06
2021-01-29 20:15:00,12189500,5.2,2380.0,4.05
2021-01-29 20:30:00,12189500,5.1,2380.0,4.05
2021-01-29 20:45:00,12189500,5.1,2380.0,4.05
2021-01-29 21:00:00,12189500,5.1,2380.0,4.05
2021-01-29 21:15:00,12189500,5.0,2380.0,4.05
2021-01-29 21:30:00,12189500,5.0,2380.0,4.05
2021-01-29 21:45:00,12189500,5.0,2380.0,4.05
2021-01-29 22:00:00,12189500,5.0,2380.0,4.05
2021-01-29 22:15:00,12189500,4.9,2380.0,4.05
2021-01-29 22:30:00,12189500,4.9,2380.0,4.05
2021-01-29 22:45:00,12189500,4.9,2380.0,4.05
2021-01-29 23:00:00,12189500,4.8,2380.0,4.05
2021-01-29 23:15:00,12189500,4.8,2360.0,4.04
2021-01-29 23:30:00,12189500,4.8,2360.0,4.04
2021-01-29 23:45:00,12189500,4.8,2380.0,4.05
2021-01-30 00:00:00,12189500,4.8,2360.0,4.04
2021-01-30 00:15:00,12189500,4.7,2360.0,4.04
2021-01-30 00:30:00,12189500,4.7,2360.0,4.04
2021-01-30 00:45:00,12189500,4.7,2360.0,4.04
2021-01-30 01:00:00,12189500,4.7,2360.0,4.04
2021-01-30 01:15:00,12189500,4.7,2360.0,4.04
2021-01-30 01:30:00,12189500,4.6,2360.0,4.04
2021-01-30 01:45:00,12189500,4.6,2360.0,4.04
2021-01-30 02:00:00,12189500,4.6,2360.0,4.04
2021-01-30 02:15:00,12189500,4.6,2360.0,4.04
2021-01-30 02:30:00,12189500,4.6,2360.0,4.04
2021-01-30 02:45:00,12189500,4.6,2360.0,4.04
2021-01-30 03:00:00,12189500,4.6,2360.0,4.04
2021-01-30 03:15:00,12189500,4.6,2350.0,4.03
2021-01-30 03:30:00,12189500,4.5,2350.0,4.03
2021-01-30 03:45:00,12189500,4.5,2360.0,4.04
2021-01-30 04:00:00,12189500,4.5,2350.0,4.03
2021-01-30 04:15:00,12189500,4.5,2350.0,4.03
2021-01-30 04:30:00,12189500,4.5,2350.0,4.03
2021-01-30 04:45:00,12189500,4.5,2350.0,4.03
2021-01-30 05:00:00,12189500,4.5,2350.0,4.03
2021-01-30 05:15:00,12189500,4.5,2350.0,4.03
2021-01-30 05:30:00,12189500,4.5,2330.0,4.02
2021-01-30 05:45:00,12189500,4.5,2330.0,4.02
2021-01-30 06:00:00,12189500,4.4,2350.0,4.03
2021-01-30 06:15:00,12189500,4.4,2330.0,4.02
2021-01-30 06:30:00,12189500,4.4,2350.0,4.03
2021-01-30 06:45:00,12189500,4.4,2350.0,4.03
2021-01-30 07:00:00,12189500,4.4,2350.0,4.03
2021-01-30 07:15:00,12189500,4.4,2350.0,4.03
2021-01-30 07:30:00,12189500,4.4,2330.0,4.02
2021-01-30 07:45:00,12189500,4.4,2330.0,4.02
2021-01-30 08:00:00,12189500,4.4,2330.0,4.02
2021-01-30 08:15:00,12189500,4.4,2330.0,4.02
2021-01-30 08:30:00,12189500,4.4,2330.0,4.02
2021-01-30 08:45:00,12189500,4.4,2330.0,4.02
2021-01-30 09:00:00,12189500,4.4,2330.0,4.02
2021-01-30 09:15:00,12189500,4.4,2330.0,4.02
2021-01-30 09:30:00,12189500,4.4,2330.0,4.02
2021-01-30 09:45:00,12189500,4.4,2320.0,4.01
2021-01-30 10:00:00,12189500,4.4,2330.0,4.02
2021-01-30 10:15:00,12189500,4.4,2330.0,4.02
2021-01-30 10:30:00,12189500,4.4,2330.0,4.02
2021-01-30 10:45:00,12189500,4.4,2330.0,4.02
2021-01-30 11:00:00,12189500,4.4,2330.0,4.02
2021-01-30 11:15:00,12189500,4.4,2330.0,4.02
2021-01-30 11:30:00,12189500,4.4,2330.0,4.02
2021-01-30 11:45:00,12189500,4.4,2330.0,4.02
2021-01-30 12:00:00,12189500,4.4,2330.0,4.02
2021-01-30 12:15:00,12189500,4.4,2330.0,4.02
2021-01-30 12:30:00,12189500,4.4,2330.0,4.02
2021-01-30 12:45:00,12189500,4.4,2330.0,4.02
2021-01-30 13:00:00,12189500,4.4,2330.0,4.02
2021-01-30 13:15:00,12189500,4.5,2330.0,4.02
2021-01-30 13:30:00,12189500,4.5,2330.0,4.02
2021-01-30 13:45:00,12189500,4.5,2330.0,4.02
2021-01-30 14:00:00,12189500,4.5,2350.0,4.03
2021-01-30 14:15:00,12189500,4.6,2350.0,4.03
2021-01-30 14:30:00,12189500,4.6,2350.0,4.03
2021-01-30 14:45:00,12189500,4.6,2350.0,4.03
2021-01-30 15:00:00,12189500,4.6,2350.0,4.03
2021-01-30 15:15:00,12189500,4.6,2350.0,4.03
2021-01-30 15:30:00,12189500,4.6,2350.0,4.03
2021-01-30 15:45:00,12189500,4.6,2350.0,4.03
2021-01-30 16:00:00,12189500,4.7,2350.0,4.03
2021-01-30 16:15:00,12189500,4.7,2350.0,4.03
2021-01-30 16:30:00,12189500,4.7,2350.0,4.03
2021-01-30 16:45:00,12189500,4.7,2350.0,4.03
2021-01-30 17:00:00,12189500,4.7,2350.0,4.03
2021-01-30 17:15:00,12189500,4.7,2330.0,4.02
2021-01-30 17:30:00,12189500,4.8,2350.0,4.03
2021-01-30 17:45:00,12189500,4.8,2350.0,4.03
2021-01-30 18:00:00,12189500,4.8,2350.0,4.03
2021-01-30 18:15:00,12189500,4.8,2330.0,4.02
2021-01-30 18:30:00,12189500,4.8,2330.0,4.02
2021-01-30 18:45:00,12189500,4.8,2330.0,4.02
2021-01-30 19:00:00,12189500,4.8,2330.0,4.02
2021-01-30 19:15:00,12189500,4.8,2330.0,4.02
2021-01-30 19:30:00,12189500,4.8,2330.0,4.02
2021-01-30 19:45:00,12189500,4.8,2330.0,4.02
2021-01-30 20:00:00,12189500,4.8,2330.0,4.02
2021-01-30 20:15:00,12189500,4.8,2350.0,4.03
2021-01-30 20:30:00,12189500,4.8,2350.0,4.03
2021-01-30 20:45:00,12189500,4.8,2350.0,4.03
2021-01-30 21:00:00,12189500,4.8,2330.0,4.02
2021-01-30 21:15:00,12189500,4.8,2330.0,4.02
2021-01-30 21:30:00,12189500,4.8,2330.0,4.02
2021-01-30 21:45:00,12189500,4.8,2330.0,4.02
2021-01-30 22:00:00,12189500,4.8,2330.0,4.02
2021-01-30 22:15:00,12189500,4.8,2330.0,4.02
2021-01-30 22:30:00,12189500,4.8,2330.0,4.02
2021-01-30 22:45:00,12189500,4.8,2330.0,4.02
2021-01-30 23:00:00,12189500,4.8,2330.0,4.02
2021-01-30 23:15:00,12189500,4.8,2330.0,4.02
2021-01-30 23:30:00,12189500,4.8,2330.0,4.02
2021-01-30 23:45:00,12189500,4.8,2330.0,4.02
2021-01-31 00:00:00,12189500,4.8,2320.0,4.01
2021-01-31 00:15:00,12189500,4.8,2330.0,4.02
2021-01-31 00:30:00,12189500,4.8,2330.0,4.02
2021-01-31 00:45:00,12189500,4.9,2330.0,4.02
2021-01-31 01:00:00,12189500,4.9,2320.0,4.01
2021-01-31 01:15:00,12189500,4.9,2320.0,4.01
2021-01-31 01:30:00,12189500,4.9,2330.0,4.02
2021-01-31 01:45:00,12189500,4.9,2320.0,4.01
2021-01-31 02:00:00,12189500,4.9,2320.0,4.01
2021-01-31 02:15:00,12189500,4.9,2320.0,4.01
2021-01-31 02:30:00,12189500,4.9,2320.0,4.01
2021-01-31 02:45:00,12189500,4.9,2320.0,4.01
2021-01-31 03:00:00,12189500,4.9,2320.0,4.01
2021-01-31 03:15:00,12189500,4.9,2320.0,4.01
2021-01-31 03:30:00,12189500,4.9,2320.0,4.01
2021-01-31 03:45:00,12189500,4.9,2320.0,4.01
2021-01-31 04:00:00,12189500,4.9,2300.0,4.0
2021-01-31 04:15:00,12189500,4.9,2320.0,4.01
2021-01-31 04:30:00,12189500,4.9,2300.0,4.0
2021-01-31 04:45:00,12189500,4.9,2320.0,4.01
2021-01-31 05:00:00,12189500,4.9,2300.0,4.0
2021-01-31 05:15:00,12189500,4.9,2300.0,4.0
2021-01-31 05:30:00,12189500,4.9,2300.0,4.0
2021-01-31 05:45:00,12189500,4.9,2300.0,4.0
2021-01-31 06:00:00,12189500,4.9,2300.0,4.0
2021-01-31 06:15:00,12189500,4.9,2300.0,4.0
2021-01-31 06:30:00,12189500,4.9,2300.0,4.0
2021-01-31 06:45:00,12189500,4.9,2290.0,3.99
2021-01-31 07:00:00,12189500,4.9,2290.0,3.99
2021-01-31 07:15:00,12189500,4.8,2300.0,4.0
2021-01-31 07:30:00,12189500,4.8,2290.0,3.99
2021-01-31 07:45:00,12189500,4.9,2290.0,3.99
2021-01-31 08:00:00,12189500,4.8,2290.0,3.99
2021-01-31 08:15:00,12189500,4.8,2290.0,3.99
2021-01-31 08:30:00,12189500,4.9,2290.0,3.99
2021-01-31 08:45:00,12189500,4.8,2290.0,3.99
2021-01-31 09:00:00,12189500,4.8,2290.0,3.99
2021-01-31 09:15:00,12189500,4.8,2290.0,3.99
2021-01-31 09:30:00,12189500,4.9,2290.0,3.99
2021-01-31 09:45:00,12189500,4.9,2290.0,3.99
2021-01-31 10:00:00,12189500,4.8,2290.0,3.99
2021-01-31 10:15:00,12189500,4.9,2270.0,3.98
2021-01-31 10:30:00,12189500,4.9,2290.0,3.99
2021-01-31 10:45:00,12189500,4.9,2290.0,3.99
2021-01-31 11:00:00,12189500,4.9,2290.0,3.99
2021-01-31 11:15:00,12189500,4.9,2290.0,3.99
2021-01-31 11:30:00,12189500,4.9,2290.0,3.99
2021-01-31 11:45:00,12189500,4.9,2290.0,3.99
2021-01-31 12:00:00,12189500,5.0,2290.0,3.99
2021-01-31 12:15:00,12189500,5.0,2290.0,3.99
2021-01-31 12:30:00,12189500,5.0,2290.0,3.99
2021-01-31 12:45:00,12189500,5.0,2290.0,3.99
2021-01-31 13:00:00,12189500,5.0,2290.0,3.99
2021-01-31 13:15:00,12189500,5.1,2290.0,3.99
2021-01-31 13:30:00,12189500,5.1,2290.0,3.99
2021-01-31 13:45:00,12189500,5.1,2290.0,3.99
2021-01-31 14:00:00,12189500,5.2,2290.0,3.99
2021-01-31 14:15:00,12189500,5.2,2290.0,3.99
2021-01-31 14:30:00,12189500,5.2,2290.0,3.99
2021-01-31 14:45:00,12189500,5.3,2290.0,3.99
2021-01-31 15:00:00,12189500,5.3,2290.0,3.99
2021-01-31 15:15:00,12189500,5.3,2290.0,3.99
2021-01-31 15:30:00,12189500,5.3,2290.0,3.99
2021-01-31 15:45:00,12189500,5.4,2320.0,4.01
2021-01-31 16:00:00,12189500,5.4,2290.0,3.99
2021-01-31 16:15:00,12189500,5.4,2300.0,4.0
2021-01-31 16:30:00,12189500,5.4,2290.0,3.99
2021-01-31 16:45:00,12189500,5.4,2290.0,3.99
2021-01-31 17:00:00,12189500,5.4,2290.0,3.99
2021-01-31 17:15:00,12189500,5.4,2290.0,3.99
2021-01-31 17:30:00,12189500,5.5,2290.0,3.99
2021-01-31 17:45:00,12189500,5.5,2290.0,3.99
2021-01-31 18:00:00,12189500,5.5,2290.0,3.99
2021-01-31 18:15:00,12189500,5.5,2290.0,3.99
2021-01-31 18:30:00,12189500,5.5,2290.0,3.99
2021-01-31 18:45:00,12189500,5.5,2290.0,3.99
2021-01-31 19:00:00,12189500,5.5,2290.0,3.99
2021-01-31 19:15:00,12189500,5.5,2290.0,3.99
2021-01-31 19:30:00,12189500,5.5,2290.0,3.99
2021-01-31 19:45:00,12189500,5.5,2290.0,3.99
2021-01-31 20:00:00,12189500,5.5,2290.0,3.99
2021-01-31 20:15:00,12189500,5.5,2290.0,3.99
